fact_id,recalled,position_pct,category,density,batch_size,compaction_pct,strategy,conv_tokens,experiment
LM_0211,0,74.5,single-session-preference,80,5,50,none,190000,compaction
LM_0221,1,76.6,single-session-preference,80,5,50,none,190000,compaction
LM_0225,0,78.7,single-session-preference,80,5,50,none,190000,compaction
LM_0226,0,80.6,single-session-preference,80,5,50,none,190000,compaction
LM_0228,0,83.0,single-session-preference,80,5,50,none,190000,compaction
LM_0231,0,83.7,single-session-assistant,80,5,50,none,190000,compaction
LM_0232,1,84.1,single-session-assistant,80,5,50,none,190000,compaction
LM_0233,0,84.3,single-session-assistant,80,5,50,none,190000,compaction
LM_0234,0,84.8,single-session-assistant,80,5,50,none,190000,compaction
LM_0235,1,85.2,single-session-assistant,80,5,50,none,190000,compaction
LM_0237,1,85.6,single-session-assistant,80,5,50,none,190000,compaction
LM_0241,1,85.9,single-session-assistant,80,5,50,none,190000,compaction
LM_0242,1,86.3,single-session-assistant,80,5,50,none,190000,compaction
LM_0244,1,86.7,single-session-assistant,80,5,50,none,190000,compaction
LM_0246,1,87.0,single-session-assistant,80,5,50,none,190000,compaction
LM_0252,1,87.3,single-session-assistant,80,5,50,none,190000,compaction
LM_0256,1,87.7,single-session-assistant,80,5,50,none,190000,compaction
LM_0266,1,88.1,single-session-assistant,80,5,50,none,190000,compaction
LM_0267,1,88.4,single-session-assistant,80,5,50,none,190000,compaction
LM_0270,1,88.6,single-session-assistant,80,5,50,none,190000,compaction
LM_0271,0,88.9,single-session-assistant,80,5,50,none,190000,compaction
LM_0275,1,89.2,single-session-assistant,80,5,50,none,190000,compaction
LM_0277,1,89.5,single-session-assistant,80,5,50,none,190000,compaction
LM_0279,1,89.9,single-session-assistant,80,5,50,none,190000,compaction
LM_0283,1,90.3,single-session-assistant,80,5,50,none,190000,compaction
LM_0291,1,90.7,single-session-user,80,5,50,none,190000,compaction
LM_0292,0,91.0,single-session-user,80,5,50,none,190000,compaction
LM_0293,1,91.4,single-session-user,80,5,50,none,190000,compaction
LM_0296,0,91.8,single-session-user,80,5,50,none,190000,compaction
LM_0304,0,92.2,single-session-user,80,5,50,none,190000,compaction
LM_0306,0,92.7,single-session-user,80,5,50,none,190000,compaction
LM_0307,0,93.1,single-session-user,80,5,50,none,190000,compaction
LM_0309,0,93.5,single-session-user,80,5,50,none,190000,compaction
LM_0313,0,93.9,single-session-user,80,5,50,none,190000,compaction
LM_0318,0,94.3,single-session-user,80,5,50,none,190000,compaction
LM_0319,1,94.7,single-session-user,80,5,50,none,190000,compaction
LM_0325,0,95.2,single-session-user,80,5,50,none,190000,compaction
LM_0326,0,95.6,single-session-user,80,5,50,none,190000,compaction
LM_0330,0,96.0,single-session-user,80,5,50,none,190000,compaction
LM_0331,1,96.4,single-session-user,80,5,50,none,190000,compaction
LM_0338,1,96.7,single-session-user,80,5,50,none,190000,compaction
LM_0341,0,97.2,single-session-user,80,5,50,none,190000,compaction
LM_0342,1,97.6,single-session-user,80,5,50,none,190000,compaction
LM_0344,1,97.9,single-session-user,80,5,50,none,190000,compaction
LM_0345,1,98.3,single-session-user,80,5,50,none,190000,compaction
LM_0347,1,98.8,single-session-user,80,5,50,none,190000,compaction
LM_0348,1,99.2,single-session-user,80,5,50,none,190000,compaction
LM_0349,1,99.6,single-session-user,80,5,50,none,190000,compaction
LM_0122,0,0.3,knowledge-update,80,1,98,none,190000,compaction
LM_0124,0,2.8,knowledge-update,80,1,98,none,190000,compaction
LM_0125,0,5.5,knowledge-update,80,1,98,none,190000,compaction
LM_0126,0,6.6,knowledge-update,80,1,98,none,190000,compaction
LM_0127,0,9.1,knowledge-update,80,1,98,none,190000,compaction
LM_0131,0,11.9,knowledge-update,80,1,98,none,190000,compaction
LM_0132,0,14.1,knowledge-update,80,1,98,none,190000,compaction
LM_0134,0,16.6,knowledge-update,80,1,98,none,190000,compaction
LM_0135,0,18.7,knowledge-update,80,1,98,none,190000,compaction
LM_0137,0,20.9,knowledge-update,80,1,98,none,190000,compaction
LM_0143,0,23.4,knowledge-update,80,1,98,none,190000,compaction
LM_0149,0,25.8,knowledge-update,80,1,98,none,190000,compaction
LM_0151,0,28.3,knowledge-update,80,1,98,none,190000,compaction
LM_0152,0,30.3,knowledge-update,80,1,98,none,190000,compaction
LM_0160,0,33.1,knowledge-update,80,1,98,none,190000,compaction
LM_0164,0,35.6,knowledge-update,80,1,98,none,190000,compaction
LM_0166,0,38.1,knowledge-update,80,1,98,none,190000,compaction
LM_0167,0,40.6,knowledge-update,80,1,98,none,190000,compaction
LM_0169,0,42.1,knowledge-update,80,1,98,none,190000,compaction
LM_0174,0,44.7,knowledge-update,80,1,98,none,190000,compaction
LM_0182,0,47.2,knowledge-update,80,1,98,none,190000,compaction
LM_0183,0,49.9,knowledge-update,80,1,98,none,190000,compaction
LM_0186,0,51.9,knowledge-update,80,1,98,none,190000,compaction
LM_0188,0,54.4,knowledge-update,80,1,98,none,190000,compaction
LM_0194,0,56.9,knowledge-update,80,1,98,none,190000,compaction
LM_0195,0,59.0,knowledge-update,80,1,98,none,190000,compaction
LM_0199,0,61.1,knowledge-update,80,1,98,none,190000,compaction
LM_0200,1,63.0,single-session-preference,80,1,98,none,190000,compaction
LM_0201,1,65.0,single-session-preference,80,1,98,none,190000,compaction
LM_0203,0,67.7,single-session-preference,80,1,98,none,190000,compaction
LM_0206,0,69.8,single-session-preference,80,1,98,none,190000,compaction
LM_0207,0,71.9,single-session-preference,80,1,98,none,190000,compaction
LM_0211,0,74.5,single-session-preference,80,1,98,none,190000,compaction
LM_0221,0,76.6,single-session-preference,80,1,98,none,190000,compaction
LM_0225,0,78.7,single-session-preference,80,1,98,none,190000,compaction
LM_0226,0,80.6,single-session-preference,80,1,98,none,190000,compaction
LM_0228,0,83.0,single-session-preference,80,1,98,none,190000,compaction
LM_0231,0,83.7,single-session-assistant,80,1,98,none,190000,compaction
LM_0232,0,84.1,single-session-assistant,80,1,98,none,190000,compaction
LM_0233,0,84.3,single-session-assistant,80,1,98,none,190000,compaction
LM_0234,0,84.8,single-session-assistant,80,1,98,none,190000,compaction
LM_0235,0,85.2,single-session-assistant,80,1,98,none,190000,compaction
LM_0237,0,85.6,single-session-assistant,80,1,98,none,190000,compaction
LM_0241,0,85.9,single-session-assistant,80,1,98,none,190000,compaction
LM_0242,0,86.3,single-session-assistant,80,1,98,none,190000,compaction
LM_0244,0,86.7,single-session-assistant,80,1,98,none,190000,compaction
LM_0246,0,87.0,single-session-assistant,80,1,98,none,190000,compaction
LM_0252,0,87.3,single-session-assistant,80,1,98,none,190000,compaction
LM_0256,0,87.7,single-session-assistant,80,1,98,none,190000,compaction
LM_0266,0,88.1,single-session-assistant,80,1,98,none,190000,compaction
LM_0267,0,88.4,single-session-assistant,80,1,98,none,190000,compaction
LM_0270,0,88.6,single-session-assistant,80,1,98,none,190000,compaction
LM_0271,0,88.9,single-session-assistant,80,1,98,none,190000,compaction
LM_0275,0,89.2,single-session-assistant,80,1,98,none,190000,compaction
LM_0277,1,89.5,single-session-assistant,80,1,98,none,190000,compaction
LM_0279,0,89.9,single-session-assistant,80,1,98,none,190000,compaction
LM_0283,0,90.3,single-session-assistant,80,1,98,none,190000,compaction
LM_0291,0,90.7,single-session-user,80,1,98,none,190000,compaction
LM_0292,0,91.0,single-session-user,80,1,98,none,190000,compaction
LM_0293,0,91.4,single-session-user,80,1,98,none,190000,compaction
LM_0296,0,91.8,single-session-user,80,1,98,none,190000,compaction
LM_0304,0,92.2,single-session-user,80,1,98,none,190000,compaction
LM_0306,0,92.7,single-session-user,80,1,98,none,190000,compaction
LM_0307,0,93.1,single-session-user,80,1,98,none,190000,compaction
LM_0309,0,93.5,single-session-user,80,1,98,none,190000,compaction
LM_0313,0,93.9,single-session-user,80,1,98,none,190000,compaction
LM_0318,0,94.3,single-session-user,80,1,98,none,190000,compaction
LM_0319,0,94.7,single-session-user,80,1,98,none,190000,compaction
LM_0325,0,95.2,single-session-user,80,1,98,none,190000,compaction
LM_0326,0,95.6,single-session-user,80,1,98,none,190000,compaction
LM_0330,0,96.0,single-session-user,80,1,98,none,190000,compaction
LM_0331,0,96.4,single-session-user,80,1,98,none,190000,compaction
LM_0338,0,96.7,single-session-user,80,1,98,none,190000,compaction
LM_0341,0,97.2,single-session-user,80,1,98,none,190000,compaction
LM_0342,0,97.6,single-session-user,80,1,98,none,190000,compaction
LM_0344,0,97.9,single-session-user,80,1,98,none,190000,compaction
LM_0345,1,98.3,single-session-user,80,1,98,none,190000,compaction
LM_0347,1,98.8,single-session-user,80,1,98,none,190000,compaction
LM_0348,0,99.2,single-session-user,80,1,98,none,190000,compaction
LM_0349,1,99.6,single-session-user,80,1,98,none,190000,compaction
LM_0122,0,0.3,knowledge-update,80,10,98,none,190000,compaction
LM_0124,0,2.8,knowledge-update,80,10,98,none,190000,compaction
LM_0125,0,5.5,knowledge-update,80,10,98,none,190000,compaction
LM_0126,0,6.6,knowledge-update,80,10,98,none,190000,compaction
LM_0127,0,9.1,knowledge-update,80,10,98,none,190000,compaction
LM_0131,1,11.9,knowledge-update,80,10,98,none,190000,compaction
LM_0132,0,14.1,knowledge-update,80,10,98,none,190000,compaction
LM_0134,0,16.6,knowledge-update,80,10,98,none,190000,compaction
LM_0135,0,18.7,knowledge-update,80,10,98,none,190000,compaction
LM_0137,0,20.9,knowledge-update,80,10,98,none,190000,compaction
LM_0143,0,23.4,knowledge-update,80,10,98,none,190000,compaction
LM_0149,0,25.8,knowledge-update,80,10,98,none,190000,compaction
LM_0151,0,28.3,knowledge-update,80,10,98,none,190000,compaction
LM_0152,0,30.3,knowledge-update,80,10,98,none,190000,compaction
LM_0160,0,33.1,knowledge-update,80,10,98,none,190000,compaction
LM_0164,0,35.6,knowledge-update,80,10,98,none,190000,compaction
LM_0166,0,38.1,knowledge-update,80,10,98,none,190000,compaction
LM_0167,0,40.6,knowledge-update,80,10,98,none,190000,compaction
LM_0169,0,42.1,knowledge-update,80,10,98,none,190000,compaction
LM_0174,0,44.7,knowledge-update,80,10,98,none,190000,compaction
LM_0182,0,47.2,knowledge-update,80,10,98,none,190000,compaction
LM_0183,0,49.9,knowledge-update,80,10,98,none,190000,compaction
LM_0186,0,51.9,knowledge-update,80,10,98,none,190000,compaction
LM_0188,0,54.4,knowledge-update,80,10,98,none,190000,compaction
LM_0194,0,56.9,knowledge-update,80,10,98,none,190000,compaction
LM_0195,0,59.0,knowledge-update,80,10,98,none,190000,compaction
LM_0199,0,61.1,knowledge-update,80,10,98,none,190000,compaction
LM_0200,0,63.0,single-session-preference,80,10,98,none,190000,compaction
LM_0201,0,65.0,single-session-preference,80,10,98,none,190000,compaction
LM_0203,0,67.7,single-session-preference,80,10,98,none,190000,compaction
LM_0206,0,69.8,single-session-preference,80,10,98,none,190000,compaction
LM_0207,0,71.9,single-session-preference,80,10,98,none,190000,compaction
LM_0211,0,74.5,single-session-preference,80,10,98,none,190000,compaction
LM_0221,0,76.6,single-session-preference,80,10,98,none,190000,compaction
LM_0225,0,78.7,single-session-preference,80,10,98,none,190000,compaction
LM_0226,0,80.6,single-session-preference,80,10,98,none,190000,compaction
LM_0228,0,83.0,single-session-preference,80,10,98,none,190000,compaction
LM_0231,0,83.7,single-session-assistant,80,10,98,none,190000,compaction
LM_0232,0,84.1,single-session-assistant,80,10,98,none,190000,compaction
LM_0233,0,84.3,single-session-assistant,80,10,98,none,190000,compaction
LM_0234,0,84.8,single-session-assistant,80,10,98,none,190000,compaction
LM_0235,0,85.2,single-session-assistant,80,10,98,none,190000,compaction
LM_0237,0,85.6,single-session-assistant,80,10,98,none,190000,compaction
LM_0241,0,85.9,single-session-assistant,80,10,98,none,190000,compaction
LM_0242,0,86.3,single-session-assistant,80,10,98,none,190000,compaction
LM_0244,0,86.7,single-session-assistant,80,10,98,none,190000,compaction
LM_0246,0,87.0,single-session-assistant,80,10,98,none,190000,compaction
LM_0252,0,87.3,single-session-assistant,80,10,98,none,190000,compaction
LM_0256,0,87.7,single-session-assistant,80,10,98,none,190000,compaction
LM_0266,0,88.1,single-session-assistant,80,10,98,none,190000,compaction
LM_0267,0,88.4,single-session-assistant,80,10,98,none,190000,compaction
LM_0270,0,88.6,single-session-assistant,80,10,98,none,190000,compaction
LM_0271,0,88.9,single-session-assistant,80,10,98,none,190000,compaction
LM_0275,0,89.2,single-session-assistant,80,10,98,none,190000,compaction
LM_0277,1,89.5,single-session-assistant,80,10,98,none,190000,compaction
LM_0279,0,89.9,single-session-assistant,80,10,98,none,190000,compaction
LM_0283,0,90.3,single-session-assistant,80,10,98,none,190000,compaction
LM_0291,0,90.7,single-session-user,80,10,98,none,190000,compaction
LM_0292,0,91.0,single-session-user,80,10,98,none,190000,compaction
LM_0293,0,91.4,single-session-user,80,10,98,none,190000,compaction
LM_0296,0,91.8,single-session-user,80,10,98,none,190000,compaction
LM_0304,0,92.2,single-session-user,80,10,98,none,190000,compaction
LM_0306,0,92.7,single-session-user,80,10,98,none,190000,compaction
LM_0307,0,93.1,single-session-user,80,10,98,none,190000,compaction
LM_0309,0,93.5,single-session-user,80,10,98,none,190000,compaction
LM_0313,0,93.9,single-session-user,80,10,98,none,190000,compaction
LM_0318,0,94.3,single-session-user,80,10,98,none,190000,compaction
LM_0319,0,94.7,single-session-user,80,10,98,none,190000,compaction
LM_0325,0,95.2,single-session-user,80,10,98,none,190000,compaction
LM_0326,0,95.6,single-session-user,80,10,98,none,190000,compaction
LM_0330,0,96.0,single-session-user,80,10,98,none,190000,compaction
LM_0331,0,96.4,single-session-user,80,10,98,none,190000,compaction
LM_0338,0,96.7,single-session-user,80,10,98,none,190000,compaction
LM_0341,0,97.2,single-session-user,80,10,98,none,190000,compaction
LM_0342,0,97.6,single-session-user,80,10,98,none,190000,compaction
LM_0344,1,97.9,single-session-user,80,10,98,none,190000,compaction
LM_0345,1,98.3,single-session-user,80,10,98,none,190000,compaction
LM_0347,1,98.8,single-session-user,80,10,98,none,190000,compaction
LM_0348,1,99.2,single-session-user,80,10,98,none,190000,compaction
LM_0349,0,99.6,single-session-user,80,10,98,none,190000,compaction
LM_0122,0,0.3,knowledge-update,80,5,98,none,190000,compaction
LM_0124,0,2.8,knowledge-update,80,5,98,none,190000,compaction
LM_0125,0,5.5,knowledge-update,80,5,98,none,190000,compaction
LM_0126,0,6.6,knowledge-update,80,5,98,none,190000,compaction
LM_0127,0,9.1,knowledge-update,80,5,98,none,190000,compaction
LM_0131,0,11.9,knowledge-update,80,5,98,none,190000,compaction
LM_0132,0,14.1,knowledge-update,80,5,98,none,190000,compaction
LM_0134,0,16.6,knowledge-update,80,5,98,none,190000,compaction
LM_0135,0,18.7,knowledge-update,80,5,98,none,190000,compaction
LM_0137,0,20.9,knowledge-update,80,5,98,none,190000,compaction
LM_0143,0,23.4,knowledge-update,80,5,98,none,190000,compaction
LM_0149,0,25.8,knowledge-update,80,5,98,none,190000,compaction
LM_0151,0,28.3,knowledge-update,80,5,98,none,190000,compaction
LM_0152,0,30.3,knowledge-update,80,5,98,none,190000,compaction
LM_0160,0,33.1,knowledge-update,80,5,98,none,190000,compaction
LM_0164,0,35.6,knowledge-update,80,5,98,none,190000,compaction
LM_0166,0,38.1,knowledge-update,80,5,98,none,190000,compaction
LM_0167,0,40.6,knowledge-update,80,5,98,none,190000,compaction
LM_0169,0,42.1,knowledge-update,80,5,98,none,190000,compaction
LM_0174,0,44.7,knowledge-update,80,5,98,none,190000,compaction
LM_0182,0,47.2,knowledge-update,80,5,98,none,190000,compaction
LM_0183,0,49.9,knowledge-update,80,5,98,none,190000,compaction
LM_0186,0,51.9,knowledge-update,80,5,98,none,190000,compaction
LM_0188,0,54.4,knowledge-update,80,5,98,none,190000,compaction
LM_0194,0,56.9,knowledge-update,80,5,98,none,190000,compaction
LM_0195,0,59.0,knowledge-update,80,5,98,none,190000,compaction
LM_0199,0,61.1,knowledge-update,80,5,98,none,190000,compaction
LM_0200,0,63.0,single-session-preference,80,5,98,none,190000,compaction
LM_0201,0,65.0,single-session-preference,80,5,98,none,190000,compaction
LM_0203,0,67.7,single-session-preference,80,5,98,none,190000,compaction
LM_0206,0,69.8,single-session-preference,80,5,98,none,190000,compaction
LM_0207,0,71.9,single-session-preference,80,5,98,none,190000,compaction
LM_0211,0,74.5,single-session-preference,80,5,98,none,190000,compaction
LM_0221,0,76.6,single-session-preference,80,5,98,none,190000,compaction
LM_0225,0,78.7,single-session-preference,80,5,98,none,190000,compaction
LM_0226,1,80.6,single-session-preference,80,5,98,none,190000,compaction
LM_0228,1,83.0,single-session-preference,80,5,98,none,190000,compaction
LM_0231,0,83.7,single-session-assistant,80,5,98,none,190000,compaction
LM_0232,0,84.1,single-session-assistant,80,5,98,none,190000,compaction
LM_0233,0,84.3,single-session-assistant,80,5,98,none,190000,compaction
LM_0234,0,84.8,single-session-assistant,80,5,98,none,190000,compaction
LM_0235,0,85.2,single-session-assistant,80,5,98,none,190000,compaction
LM_0237,0,85.6,single-session-assistant,80,5,98,none,190000,compaction
LM_0241,0,85.9,single-session-assistant,80,5,98,none,190000,compaction
LM_0242,0,86.3,single-session-assistant,80,5,98,none,190000,compaction
LM_0244,0,86.7,single-session-assistant,80,5,98,none,190000,compaction
LM_0246,0,87.0,single-session-assistant,80,5,98,none,190000,compaction
LM_0252,0,87.3,single-session-assistant,80,5,98,none,190000,compaction
LM_0256,0,87.7,single-session-assistant,80,5,98,none,190000,compaction
LM_0266,0,88.1,single-session-assistant,80,5,98,none,190000,compaction
LM_0267,0,88.4,single-session-assistant,80,5,98,none,190000,compaction
LM_0270,0,88.6,single-session-assistant,80,5,98,none,190000,compaction
LM_0271,0,88.9,single-session-assistant,80,5,98,none,190000,compaction
LM_0275,0,89.2,single-session-assistant,80,5,98,none,190000,compaction
LM_0277,1,89.5,single-session-assistant,80,5,98,none,190000,compaction
LM_0279,0,89.9,single-session-assistant,80,5,98,none,190000,compaction
LM_0283,0,90.3,single-session-assistant,80,5,98,none,190000,compaction
LM_0291,0,90.7,single-session-user,80,5,98,none,190000,compaction
LM_0292,0,91.0,single-session-user,80,5,98,none,190000,compaction
LM_0293,0,91.4,single-session-user,80,5,98,none,190000,compaction
LM_0296,0,91.8,single-session-user,80,5,98,none,190000,compaction
LM_0304,0,92.2,single-session-user,80,5,98,none,190000,compaction
LM_0306,0,92.7,single-session-user,80,5,98,none,190000,compaction
LM_0307,0,93.1,single-session-user,80,5,98,none,190000,compaction
LM_0309,0,93.5,single-session-user,80,5,98,none,190000,compaction
LM_0313,0,93.9,single-session-user,80,5,98,none,190000,compaction
LM_0318,0,94.3,single-session-user,80,5,98,none,190000,compaction
LM_0319,0,94.7,single-session-user,80,5,98,none,190000,compaction
LM_0325,0,95.2,single-session-user,80,5,98,none,190000,compaction
LM_0326,0,95.6,single-session-user,80,5,98,none,190000,compaction
LM_0330,0,96.0,single-session-user,80,5,98,none,190000,compaction
LM_0331,0,96.4,single-session-user,80,5,98,none,190000,compaction
LM_0338,0,96.7,single-session-user,80,5,98,none,190000,compaction
LM_0341,0,97.2,single-session-user,80,5,98,none,190000,compaction
LM_0342,0,97.6,single-session-user,80,5,98,none,190000,compaction
LM_0344,0,97.9,single-session-user,80,5,98,none,190000,compaction
LM_0345,1,98.3,single-session-user,80,5,98,none,190000,compaction
LM_0347,1,98.8,single-session-user,80,5,98,none,190000,compaction
LM_0348,1,99.2,single-session-user,80,5,98,none,190000,compaction
LM_0349,1,99.6,single-session-user,80,5,98,none,190000,compaction
LM_0122,0,1.3,knowledge-update,80,5,0,S1,495558,strategy
LM_0124,0,2.9,knowledge-update,80,5,0,S1,495558,strategy
LM_0125,0,4.8,knowledge-update,80,5,0,S1,495558,strategy
LM_0126,0,6.7,knowledge-update,80,5,0,S1,495558,strategy
LM_0127,0,8.8,knowledge-update,80,5,0,S1,495558,strategy
LM_0131,0,10.8,knowledge-update,80,5,0,S1,495558,strategy
LM_0132,0,12.6,knowledge-update,80,5,0,S1,495558,strategy
LM_0134,0,14.6,knowledge-update,80,5,0,S1,495558,strategy
LM_0135,0,16.0,knowledge-update,80,5,0,S1,495558,strategy
LM_0137,0,17.2,knowledge-update,80,5,0,S1,495558,strategy
LM_0143,0,18.7,knowledge-update,80,5,0,S1,495558,strategy
LM_0149,0,20.1,knowledge-update,80,5,0,S1,495558,strategy
LM_0151,0,21.5,knowledge-update,80,5,0,S1,495558,strategy
LM_0152,0,22.8,knowledge-update,80,5,0,S1,495558,strategy
LM_0160,0,24.3,knowledge-update,80,5,0,S1,495558,strategy
LM_0164,0,25.2,knowledge-update,80,5,0,S1,495558,strategy
LM_0166,0,26.3,knowledge-update,80,5,0,S1,495558,strategy
LM_0167,0,27.7,knowledge-update,80,5,0,S1,495558,strategy
LM_0169,0,28.8,knowledge-update,80,5,0,S1,495558,strategy
LM_0174,0,30.4,knowledge-update,80,5,0,S1,495558,strategy
LM_0182,0,31.8,knowledge-update,80,5,0,S1,495558,strategy
LM_0183,0,33.1,knowledge-update,80,5,0,S1,495558,strategy
LM_0186,0,34.2,knowledge-update,80,5,0,S1,495558,strategy
LM_0188,0,35.2,knowledge-update,80,5,0,S1,495558,strategy
LM_0194,0,36.3,knowledge-update,80,5,0,S1,495558,strategy
LM_0195,0,37.5,knowledge-update,80,5,0,S1,495558,strategy
LM_0199,0,38.5,knowledge-update,80,5,0,S1,495558,strategy
LM_0200,0,39.7,single-session-preference,80,5,0,S1,495558,strategy
LM_0201,0,41.0,single-session-preference,80,5,0,S1,495558,strategy
LM_0203,0,42.5,single-session-preference,80,5,0,S1,495558,strategy
LM_0206,0,43.8,single-session-preference,80,5,0,S1,495558,strategy
LM_0207,0,44.8,single-session-preference,80,5,0,S1,495558,strategy
LM_0211,0,46.1,single-session-preference,80,5,0,S1,495558,strategy
LM_0221,0,47.4,single-session-preference,80,5,0,S1,495558,strategy
LM_0225,0,48.5,single-session-preference,80,5,0,S1,495558,strategy
LM_0226,0,49.1,single-session-preference,80,5,0,S1,495558,strategy
LM_0228,1,50.5,single-session-preference,80,5,0,S1,495558,strategy
LM_0231,0,51.5,single-session-assistant,80,5,0,S1,495558,strategy
LM_0232,0,52.5,single-session-assistant,80,5,0,S1,495558,strategy
LM_0233,0,53.8,single-session-assistant,80,5,0,S1,495558,strategy
LM_0234,0,54.6,single-session-assistant,80,5,0,S1,495558,strategy
LM_0235,0,55.7,single-session-assistant,80,5,0,S1,495558,strategy
LM_0237,0,56.6,single-session-assistant,80,5,0,S1,495558,strategy
LM_0241,0,57.4,single-session-assistant,80,5,0,S1,495558,strategy
LM_0242,0,58.7,single-session-assistant,80,5,0,S1,495558,strategy
LM_0244,0,59.8,single-session-assistant,80,5,0,S1,495558,strategy
LM_0246,0,61.3,single-session-assistant,80,5,0,S1,495558,strategy
LM_0252,0,61.7,single-session-assistant,80,5,0,S1,495558,strategy
LM_0256,0,63.0,single-session-assistant,80,5,0,S1,495558,strategy
LM_0266,0,64.3,single-session-assistant,80,5,0,S1,495558,strategy
LM_0267,0,65.2,single-session-assistant,80,5,0,S1,495558,strategy
LM_0270,0,66.4,single-session-assistant,80,5,0,S1,495558,strategy
LM_0271,0,67.8,single-session-assistant,80,5,0,S1,495558,strategy
LM_0275,0,68.8,single-session-assistant,80,5,0,S1,495558,strategy
LM_0277,0,69.7,single-session-assistant,80,5,0,S1,495558,strategy
LM_0279,0,71.0,single-session-assistant,80,5,0,S1,495558,strategy
LM_0283,0,72.3,single-session-assistant,80,5,0,S1,495558,strategy
LM_0291,0,73.1,single-session-user,80,5,0,S1,495558,strategy
LM_0292,0,74.0,single-session-user,80,5,0,S1,495558,strategy
LM_0293,0,74.9,single-session-user,80,5,0,S1,495558,strategy
LM_0296,0,76.2,single-session-user,80,5,0,S1,495558,strategy
LM_0304,0,77.6,single-session-user,80,5,0,S1,495558,strategy
LM_0306,0,78.9,single-session-user,80,5,0,S1,495558,strategy
LM_0307,0,80.2,single-session-user,80,5,0,S1,495558,strategy
LM_0309,0,81.3,single-session-user,80,5,0,S1,495558,strategy
LM_0313,0,82.1,single-session-user,80,5,0,S1,495558,strategy
LM_0318,0,83.0,single-session-user,80,5,0,S1,495558,strategy
LM_0319,0,84.4,single-session-user,80,5,0,S1,495558,strategy
LM_0325,0,85.2,single-session-user,80,5,0,S1,495558,strategy
LM_0326,0,86.1,single-session-user,80,5,0,S1,495558,strategy
LM_0330,0,87.4,single-session-user,80,5,0,S1,495558,strategy
LM_0331,0,88.7,single-session-user,80,5,0,S1,495558,strategy
LM_0338,0,90.0,single-session-user,80,5,0,S1,495558,strategy
LM_0341,0,91.2,single-session-user,80,5,0,S1,495558,strategy
LM_0342,0,92.3,single-session-user,80,5,0,S1,495558,strategy
LM_0344,0,93.4,single-session-user,80,5,0,S1,495558,strategy
LM_0345,0,94.8,single-session-user,80,5,0,S1,495558,strategy
LM_0347,0,96.1,single-session-user,80,5,0,S1,495558,strategy
LM_0348,1,97.3,single-session-user,80,5,0,S1,495558,strategy
LM_0349,1,98.7,single-session-user,80,5,0,S1,495558,strategy
LM_0122,0,1.3,knowledge-update,80,5,0,S2,495558,strategy
LM_0124,0,2.9,knowledge-update,80,5,0,S2,495558,strategy
LM_0125,0,4.8,knowledge-update,80,5,0,S2,495558,strategy
LM_0126,0,6.7,knowledge-update,80,5,0,S2,495558,strategy
LM_0127,0,8.8,knowledge-update,80,5,0,S2,495558,strategy
LM_0131,0,10.8,knowledge-update,80,5,0,S2,495558,strategy
LM_0132,0,12.6,knowledge-update,80,5,0,S2,495558,strategy
LM_0134,0,14.6,knowledge-update,80,5,0,S2,495558,strategy
LM_0135,0,16.0,knowledge-update,80,5,0,S2,495558,strategy
LM_0137,0,17.2,knowledge-update,80,5,0,S2,495558,strategy
LM_0143,0,18.7,knowledge-update,80,5,0,S2,495558,strategy
LM_0149,0,20.1,knowledge-update,80,5,0,S2,495558,strategy
LM_0151,0,21.5,knowledge-update,80,5,0,S2,495558,strategy
LM_0152,0,22.8,knowledge-update,80,5,0,S2,495558,strategy
LM_0160,1,24.3,knowledge-update,80,5,0,S2,495558,strategy
LM_0164,0,25.2,knowledge-update,80,5,0,S2,495558,strategy
LM_0166,0,26.3,knowledge-update,80,5,0,S2,495558,strategy
LM_0167,0,27.7,knowledge-update,80,5,0,S2,495558,strategy
LM_0169,0,28.8,knowledge-update,80,5,0,S2,495558,strategy
LM_0174,0,30.4,knowledge-update,80,5,0,S2,495558,strategy
LM_0182,0,31.8,knowledge-update,80,5,0,S2,495558,strategy
LM_0183,0,33.1,knowledge-update,80,5,0,S2,495558,strategy
LM_0186,0,34.2,knowledge-update,80,5,0,S2,495558,strategy
LM_0188,0,35.2,knowledge-update,80,5,0,S2,495558,strategy
LM_0194,0,36.3,knowledge-update,80,5,0,S2,495558,strategy
LM_0195,0,37.5,knowledge-update,80,5,0,S2,495558,strategy
LM_0199,0,38.5,knowledge-update,80,5,0,S2,495558,strategy
LM_0200,0,39.7,single-session-preference,80,5,0,S2,495558,strategy
LM_0201,0,41.0,single-session-preference,80,5,0,S2,495558,strategy
LM_0203,0,42.5,single-session-preference,80,5,0,S2,495558,strategy
LM_0206,0,43.8,single-session-preference,80,5,0,S2,495558,strategy
LM_0207,0,44.8,single-session-preference,80,5,0,S2,495558,strategy
LM_0211,0,46.1,single-session-preference,80,5,0,S2,495558,strategy
LM_0221,0,47.4,single-session-preference,80,5,0,S2,495558,strategy
LM_0225,0,48.5,single-session-preference,80,5,0,S2,495558,strategy
LM_0226,0,49.1,single-session-preference,80,5,0,S2,495558,strategy
LM_0228,1,50.5,single-session-preference,80,5,0,S2,495558,strategy
LM_0231,0,51.5,single-session-assistant,80,5,0,S2,495558,strategy
LM_0232,0,52.5,single-session-assistant,80,5,0,S2,495558,strategy
